pu,do,osrm_distance_m,osrm_duration_s
78,151,12128.5,987.8
78,152,8284.8,759.6
78,153,6135.0,600.6
78,154,39588.2,2470.5
78,155,34936.9,2489.2
78,156,49723.0,2852.5
78,157,17649.4,1403.8
78,158,20293.5,1636.9
78,159,4057.3,406.3
78,160,20944.8,1565.3
78,161,17909.2,1281.3
78,162,15268.9,1244.4
78,163,17422.4,1235.5
78,164,17017.3,1403.5
78,165,31928.4,2535.4
78,166,11112.8,917.7
78,167,2740.1,274.8
78,168,5876.9,533.8
78,169,3117.9,357.6
78,170,16329.1,1331.2
78,171,13331.1,1098.7
78,172,46536.8,3287.3
78,173,15885.7,1211.7
78,174,5064.6,476.3
78,175,19683.9,1218.0
79,151,9804.9,1036.3
79,152,13012.1,1188.1
79,153,20617.1,1619.7
79,154,19853.9,1917.1
79,155,16407.9,1704.8
79,156,26377.4,1984.5
79,157,9588.7,844.6
79,158,2725.1,373.4
79,159,12614.9,1179.8
79,160,12002.4,1117.0
79,161,4683.9,579.6
79,162,4127.6,526.4
79,163,5365.4,609.3
79,164,3222.0,431.4
79,165,17121.6,1469.8
79,166,11112.7,1163.6
79,167,14436.2,1357.9
79,168,12285.8,1133.1
79,169,17735.7,1453.1
79,170,3045.3,418.3
79,171,20532.6,1511.1
79,172,26802.5,2156.1
79,173,15080.6,1269.2
79,174,21550.0,1762.4
79,175,23202.4,1578.0
80,151,14461.4,1277.0
80,152,17685.5,1333.1
80,153,24758.2,1733.3
80,154,17361.3,1462.3
80,155,13668.8,1250.5
80,156,32247.0,2105.2
80,157,4008.4,357.9
80,158,8419.6,916.0
80,159,16703.9,1328.1
80,160,5641.4,526.1
80,161,10311.0,895.1
80,162,9975.7,845.1
80,163,10021.9,842.6
80,164,9488.3,771.8
80,165,13126.1,1304.8
80,166,15769.3,1404.3
80,167,18042.5,1451.7
80,168,15814.4,1212.0
80,169,21876.8,1566.7
80,170,8893.3,698.3
80,171,14735.2,1095.2
80,172,27734.5,2056.7
80,173,10568.3,854.1
80,174,26134.1,1823.9
80,175,17405.0,1162.1
81,151,22763.9,1455.7
81,152,18920.1,1227.5
81,153,9311.4,862.7
81,154,41624.6,2490.5
81,155,36973.3,2509.2
81,156,60358.3,3320.4
81,157,23191.6,1488.0
81,158,30928.8,2104.8
81,159,13385.4,981.8
81,160,22981.2,1585.3
81,161,23895.1,1642.4
81,162,23340.6,1587.3
81,163,23689.9,1631.7
81,164,25089.0,1746.4
81,165,39356.0,2627.3
81,166,21748.2,1385.6
81,167,13145.1,931.2
81,168,14250.8,933.0
81,169,8650.0,810.0
81,170,24400.7,1674.1
81,171,15997.0,1094.2
81,172,54564.7,3561.7
81,173,17922.1,1231.7
81,174,4670.1,476.1
81,175,19869.8,1174.8
82,151,14187.4,1314.7
82,152,13178.4,1142.6
82,153,20251.0,1542.8
82,154,21079.6,1704.9
82,155,16851.3,1567.6
82,156,38274.9,2508.5
82,157,3236.7,387.6
82,158,14461.1,1330.0
82,159,12196.7,1137.6
82,160,3261.7,403.0
82,161,10037.0,932.8
82,162,9481.1,887.8
82,163,9747.9,880.3
82,164,10216.1,872.6
82,165,19234.0,1685.7
82,166,14392.5,1272.7
82,167,13535.3,1261.2
82,168,11307.2,1021.5
82,169,17369.6,1376.2
82,170,9621.1,799.1
82,171,7692.6,772.6
82,172,33762.3,2460.0
82,173,2603.7,365.2
82,174,22288.8,1625.2
82,175,12491.5,860.2
83,151,12964.8,1212.7
83,152,13086.1,1052.3
83,153,20158.8,1452.5
83,154,20122.3,1723.9
83,155,16429.8,1512.1
83,156,37310.9,2401.1
83,157,2714.3,325.0
83,158,13497.1,1222.6
83,159,12104.4,1047.3
83,160,3812.5,450.7
83,161,8814.4,830.8
83,162,8258.4,785.8
83,163,8525.3,778.3
83,164,9252.2,765.2
83,165,18190.1,1600.7
83,166,14300.3,1182.4
83,167,13443.1,1170.9
83,168,11215.0,931.2
83,169,17277.4,1285.9
83,170,8657.2,691.7
83,171,10753.2,877.2
83,172,32798.4,2352.6
83,173,4048.3,529.3
83,174,21534.7,1543.1
83,175,13423.0,944.1
84,151,43440.3,3318.8
84,152,46115.8,3481.5
84,153,57905.1,3682.5
84,154,35532.5,2471.3
84,155,32283.9,2560.9
84,156,13252.5,1090.8
84,157,42754.8,2927.8
84,158,34947.1,2539.1
84,159,59447.0,3691.2
84,160,44113.2,3147.3
84,161,38738.3,3036.3
84,162,42945.9,3108.6
84,163,38950.6,3060.8
84,164,37760.8,2941.5
84,165,29900.6,2298.3
84,166,44666.7,3445.5
84,167,58544.1,3603.2
84,168,53236.1,3668.6
84,169,56456.8,3453.0
84,170,38032.8,2971.8
84,171,53706.3,3616.0
84,172,9553.1,995.9
84,173,47989.9,3310.7
84,174,60554.9,3771.9
84,175,56376.2,3682.9
85,151,22154.4,1917.5
85,152,26752.5,2064.6
85,153,33825.2,2464.8
85,154,10425.0,837.9
85,155,7533.8,665.9
85,156,23390.0,1719.8
85,157,14400.2,1202.7
85,158,13661.3,1137.8
85,159,25770.9,2059.6
85,160,13623.4,1288.1
85,161,19384.7,1627.2
85,162,19049.3,1577.2
85,163,19095.6,1574.7
85,164,13133.7,1489.2
85,165,3506.3,441.4
85,166,23380.9,2044.2
85,167,27109.5,2183.2
85,168,24881.4,1943.5
85,169,30943.8,2298.2
85,170,17967.0,1430.4
85,171,23668.8,1757.3
85,172,18877.5,1671.3
85,173,19635.3,1585.6
85,174,35201.1,2555.4
85,175,24111.1,1798.1
86,151,38393.4,2667.9
86,152,36616.2,2478.5
86,153,43734.2,2814.6
86,154,15308.2,1449.0
86,155,18566.3,1740.6
86,156,44101.3,3285.9
86,157,26546.5,1782.9
86,158,38618.3,2726.6
86,159,35634.5,2473.5
86,160,21679.9,1747.2
86,161,35132.1,2391.1
86,162,34886.3,2344.0
86,163,34843.0,2338.6
86,164,34398.9,2270.7
86,165,22839.7,2060.1
86,166,37830.3,2608.6
86,167,37412.6,2493.7
86,168,34745.0,2357.4
86,169,38930.5,2452.8
86,170,33803.9,2197.2
86,171,25461.9,1733.4
86,172,39588.8,3237.4
86,173,24010.6,1652.9
86,174,39828.6,2610.1
86,175,19339.1,1499.1
87,151,12100.5,1239.4
87,152,14776.1,1402.1
87,153,25174.1,1922.8
87,154,21631.9,1769.4
87,155,18740.7,1597.4
87,156,27806.3,1923.6
87,157,13175.4,1092.1
87,158,3607.4,459.7
87,159,17171.9,1482.9
87,160,14533.8,1311.6
87,161,9533.8,906.3
87,162,8977.6,853.1
87,163,10215.3,936.0
87,164,8067.6,813.7
87,165,13612.9,1188.8
87,166,13326.9,1366.1
87,167,18993.3,1661.0
87,168,16842.8,1436.2
87,169,22292.7,1756.2
87,170,7888.3,806.9
87,171,24127.0,1780.3
87,172,23293.8,1875.1
87,173,18410.5,1475.0
87,174,26107.0,2065.5
87,175,26796.8,1847.2
88,151,12553.6,1264.8
88,152,15229.2,1427.5
88,153,25558.9,1861.1
88,154,20888.2,1650.8
88,155,17997.1,1478.8
88,156,27062.6,1805.0
88,157,13611.2,1163.3
88,158,4060.5,485.1
88,159,17556.8,1421.2
88,160,14969.6,1382.8
88,161,9918.7,844.6
88,162,9362.4,791.4
88,163,10600.2,874.3
88,164,8452.4,752.0
88,165,12869.2,1070.2
88,166,13780.1,1391.5
88,167,19378.1,1599.3
88,168,17227.6,1374.5
88,169,22677.5,1694.5
88,170,8273.2,745.2
88,171,25763.1,1831.7
88,172,22550.1,1756.5
88,173,18846.3,1546.2
88,174,26491.8,2003.8
88,175,28432.9,1898.6
89,151,22574.4,1973.0
89,152,25250.0,2135.7
89,153,34656.7,2603.1
89,154,8253.3,859.7
89,155,6021.1,706.4
89,156,23232.8,1736.4
89,157,15231.7,1341.0
89,158,14081.3,1193.3
89,159,26602.4,2197.9
89,160,15545.5,1498.8
89,161,18382.8,1736.1
89,162,20976.5,1684.7
89,163,19927.1,1713.0
89,164,17441.8,1604.9
89,165,2224.8,254.9
89,166,23800.9,2099.7
89,167,27941.0,2321.5
89,168,25712.9,2081.8
89,169,31775.3,2436.5
89,170,18798.5,1568.7
89,171,25590.9,1968.0
89,172,18720.3,1687.9
89,173,20466.8,1723.9
89,174,36032.7,2693.7
89,175,26033.3,2008.8
90,151,8414.9,797.9
90,152,11090.5,960.6
90,153,19399.5,1554.6
90,154,24635.4,2068.8
90,155,21744.3,1896.8
90,156,25885.1,1906.9
90,157,9918.7,867.0
90,158,1782.2,247.2
90,159,13296.0,1249.0
90,160,12332.4,1139.4
90,161,3057.6,371.7
90,162,3757.4,451.2
90,163,3269.9,396.2
90,164,2080.1,276.9
90,165,16616.4,1488.2
90,166,9641.3,924.6
90,167,15117.3,1427.1
90,168,12966.8,1202.3
90,169,17863.1,1374.4
90,170,2352.1,307.2
90,171,20862.7,1533.5
90,172,26297.3,2174.5
90,173,15410.7,1291.6
90,174,21961.2,1693.3
90,175,23532.5,1600.4
91,151,26504.2,2274.1
91,152,27071.2,2274.4
91,153,34143.9,2674.6
91,154,5776.5,460.7
91,155,2858.2,301.6
91,156,25086.0,1832.9
91,157,12992.2,1171.2
91,158,18011.1,1494.4
91,159,26089.6,2269.4
91,160,13734.4,1241.6
91,161,22040.1,1911.4
91,162,21704.7,1861.4
91,163,21751.0,1858.9
91,164,21217.3,1788.1
91,165,4379.4,385.5
91,166,27730.6,2400.8
91,167,27428.2,2393.0
91,168,25200.1,2153.3
91,169,37248.4,2430.2
91,170,20622.4,1714.6
91,171,23779.8,1710.8
91,172,20573.4,1784.4
91,173,22729.3,1651.5
91,174,38146.5,2587.5
91,175,24222.1,1751.6
92,151,18241.6,1464.9
92,152,16464.4,1275.5
92,153,21462.7,1453.8
92,154,28082.9,1746.6
92,155,23431.6,1765.3
92,156,44636.9,2857.3
92,157,8751.4,735.1
92,158,20823.2,1678.8
92,159,15381.5,1183.5
92,160,8540.9,832.4
92,161,17109.0,1300.7
92,162,16553.1,1255.7
92,163,16819.9,1248.2
92,164,16603.8,1222.9
92,165,25814.4,1883.4
92,166,17678.5,1405.6
92,167,15141.2,1132.9
92,168,16246.9,1134.7
92,169,16659.0,1092.0
92,170,16008.8,1149.4
92,171,2754.5,282.7
92,172,40124.4,2808.8
92,173,4022.5,451.4
92,174,17557.1,1249.3
92,175,8867.9,706.8
93,151,19735.1,1525.8
93,152,17957.8,1336.4
93,153,24180.0,1634.5
93,154,24612.6,1570.2
93,155,19961.3,1588.9
93,156,43115.5,2722.7
93,157,7229.9,600.5
93,158,19301.7,1544.2
93,159,16976.1,1331.4
93,160,7019.4,697.8
93,161,15815.5,1208.7
93,162,15569.6,1161.6
93,163,15526.4,1156.2
93,164,15082.3,1088.3
93,165,22344.1,1707.0
93,166,19172.0,1466.5
93,167,17858.4,1313.6
93,168,16086.7,1215.3
93,169,19376.2,1272.7
93,170,14487.3,1014.8
93,171,5907.7,553.3
93,172,38602.9,2674.2
93,173,5352.2,510.8
93,174,20274.4,1430.0
93,175,9183.5,664.5
94,151,10384.8,958.9
94,152,7537.9,716.4
94,153,3661.8,414.2
94,154,42350.0,2633.0
94,155,37698.7,2651.7
94,156,49135.1,2835.7
94,157,19567.4,1546.2
94,158,19705.6,1620.1
94,159,5103.8,553.3
94,160,20412.9,1722.3
94,161,17321.3,1264.5
94,162,17701.6,1284.8
94,163,16834.5,1218.7
94,164,18586.0,1386.7
94,165,33846.5,2677.8
94,166,10525.0,900.9
94,167,4200.9,465.3
94,168,8271.5,790.3
94,169,1372.4,175.2
94,170,17594.9,1394.9
94,171,16092.9,1261.2
94,172,48454.8,3429.7
94,173,18647.5,1374.2
94,174,3067.2,360.5
94,175,22445.7,1380.5
95,151,18524.9,1575.6
95,152,19751.7,1441.8
95,153,27719.1,1815.4
95,154,19087.7,1485.1
95,155,16694.4,1431.2
95,156,41674.4,2707.7
95,157,6077.2,597.9
95,158,17860.7,1529.2
95,159,18770.0,1436.8
95,160,3472.7,412.4
95,161,14374.5,1193.7
95,162,14128.6,1146.6
95,163,14085.4,1141.2
95,164,13641.3,1073.3
95,165,19077.1,1549.3
95,166,20965.8,1571.9
95,167,21397.5,1494.5
95,168,17880.6,1320.7
95,169,22915.3,1453.6
95,170,13046.3,999.8
95,171,8870.7,763.9
95,172,37161.9,2659.2
95,173,7146.1,616.2
95,174,23813.5,1610.9
95,175,11350.1,847.6
96,151,18763.2,1885.2
96,152,19644.0,1866.3
96,153,26716.6,2266.5
96,154,15815.9,1405.1
96,155,12123.4,1193.3
96,156,32660.1,2677.3
96,157,5565.0,763.1
96,158,15033.3,1698.4
96,159,18662.3,1861.3
96,160,4934.1,751.9
96,161,14612.8,1503.3
96,162,14277.4,1453.3
96,163,14323.7,1450.8
96,164,13790.1,1380.0
96,165,14506.2,1311.4
96,166,20858.1,1996.4
96,167,20000.9,1984.9
96,168,17772.8,1745.2
96,169,28929.8,2004.7
96,170,13195.1,1306.5
96,171,15461.3,1285.3
96,172,28147.6,2628.8
96,173,14410.8,1226.0
96,174,29828.0,2162.0
96,175,15903.6,1326.1
97,151,14957.0,1508.2
97,152,17632.6,1670.9
97,153,30221.2,2079.2
97,154,15210.7,1332.8
97,155,11934.6,1155.1
97,156,24982.4,1780.6
97,157,10796.1,817.1
97,158,6463.9,728.5
97,159,22166.9,1674.0
97,160,12154.5,1036.6
97,161,9717.6,1103.4
97,162,11426.8,1078.6
97,163,9929.9,1127.9
97,164,7790.9,921.1
97,165,8289.6,919.3
97,166,16183.4,1634.9
97,167,23505.5,1797.6
97,168,21277.4,1557.9
97,169,27339.8,1912.6
97,170,7753.6,917.8
97,171,21747.7,1505.3
97,172,20469.9,1732.1
97,173,16031.3,1200.0
97,174,31597.1,2169.8
97,175,24417.5,1572.2
98,151,24888.6,1799.4
98,152,23111.3,1610.0
98,153,27126.5,1671.4
98,154,25476.3,1623.9
98,155,22325.8,1678.3
98,156,48255.7,2983.4
98,157,12370.1,861.2
98,158,24441.9,1804.9
98,159,21062.3,1435.9
98,160,12159.7,958.5
98,161,20955.7,1469.4
98,162,20709.9,1422.3
98,163,20666.6,1416.9
98,164,20222.5,1349.0
98,165,24708.5,1796.4
98,166,24325.5,1740.1
98,167,20832.1,1356.8
98,168,21927.7,1387.1
98,169,22322.8,1309.6
98,170,19627.5,1275.5
98,171,6369.7,577.6
98,172,43743.2,2934.9
98,173,10505.7,784.4
98,174,23220.9,1466.9
98,175,2817.2,367.7
99,151,39904.1,3323.2
99,152,52132.3,3482.2
99,153,53158.3,3653.8
99,154,32986.9,2481.9
99,155,29738.3,2571.5
99,156,8505.7,1062.1
99,157,40209.1,2938.4
99,158,31411.0,2543.5
99,159,54700.2,3662.5
99,160,41567.5,3157.9
99,161,35202.1,3040.7
99,162,40400.2,3119.2
99,163,35414.4,3065.2
99,164,34224.7,2945.9
99,165,27354.9,2308.9
99,166,41130.5,3449.9
99,167,53797.3,3574.5
99,168,50690.4,3679.2
99,169,51710.0,3424.3
99,170,34496.6,2976.2
99,171,51160.7,3626.6
99,172,9727.6,1313.2
99,173,45444.3,3321.3
99,174,55808.1,3743.2
99,175,53830.5,3693.5
100,151,7131.1,634.4
100,152,9806.7,797.1
100,153,18115.7,1391.1
100,154,26558.9,2138.1
100,155,22866.4,1926.3
100,156,27311.4,2104.6
100,157,8793.9,695.0
100,158,3208.5,444.9
100,159,11859.0,1063.2
100,160,11207.6,967.4
100,161,1620.6,185.9
100,162,2320.4,265.4
100,163,1832.9,210.4
100,164,955.3,104.9
100,165,18042.7,1685.9
100,166,8357.5,761.1
100,167,13680.3,1241.3
100,168,11529.8,1016.5
100,169,16579.4,1210.9
100,170,1227.2,135.2
100,171,19737.8,1361.5
100,172,27723.6,2372.2
100,173,14285.8,1119.6
100,174,20677.5,1529.8
100,175,22407.7,1428.4
76,176,27146.2,2315.3
76,177,4888.3,571.4
76,178,11708.0,908.2
76,179,16658.3,1657.0
76,180,4603.7,421.9
76,181,11920.6,1054.4
76,182,30574.3,1888.2
76,183,30326.7,1798.9
76,184,35457.9,2137.1
76,185,31295.9,1951.2
76,186,18394.5,1755.9
76,187,29181.7,2162.6
76,188,7291.3,675.2
76,189,9516.7,930.0
76,190,9019.8,780.3
76,191,17255.7,1193.6
76,192,17738.5,1194.0
76,193,15575.6,1643.0
76,194,19660.9,1812.4
76,195,14173.1,1175.1
76,196,10918.6,995.7
76,197,7689.2,721.5
76,198,7367.8,863.3
76,199,23921.9,2203.6
76,200,41828.2,2571.9
77,176,26713.3,2321.1
77,177,2577.0,334.7
77,178,11275.2,914.0
77,179,15280.0,1429.0
77,180,4660.6,531.1
77,181,9027.4,1036.1
77,182,26014.3,1816.9
77,183,25766.7,1727.6
77,184,30897.9,2065.8
77,185,26735.9,1879.9
77,186,17016.2,1527.9
77,187,28748.8,2168.4
77,188,6858.5,681.0
77,189,7563.0,880.9
77,190,8586.9,786.1
77,191,17653.2,1271.2
77,192,15321.3,1138.3
77,193,13264.4,1406.3
77,194,18282.6,1584.4
77,195,13740.2,1180.9
77,196,9431.7,886.2
77,197,7970.4,714.1
77,198,5989.5,635.3
77,199,22543.5,1975.6
77,200,31310.4,2416.9
78,176,48399.1,3430.6
78,177,27910.1,1928.8
78,178,36339.1,2523.9
78,179,11297.7,943.4
78,180,26697.5,1840.5
78,181,27255.4,2109.6
78,182,3248.7,413.7
78,183,5876.3,661.4
78,184,12459.9,986.2
78,185,4105.8,483.2
78,186,18855.3,1393.3
78,187,43304.0,2759.6
78,188,28645.5,2195.7
78,189,25493.2,1894.3
78,190,27069.8,2003.5
78,191,21581.6,1257.1
78,192,16493.4,1227.0
78,193,13218.5,1095.8
78,194,9400.5,804.2
78,195,29669.4,2091.6
78,196,18866.7,1432.4
78,197,22138.8,1547.5
78,198,19183.0,1589.7
78,199,5528.6,581.5
78,200,8744.8,745.0
79,176,28664.8,2299.4
79,177,10100.7,1077.5
79,178,16604.8,1392.7
79,179,8877.4,850.1
79,180,16229.2,1595.6
79,181,7796.2,932.6
79,182,19642.5,1652.6
79,183,23031.3,1760.3
79,184,27156.9,2050.2
79,185,22037.1,1757.5
79,186,3592.3,475.3
79,187,24251.8,1831.8
79,188,10430.2,1174.1
79,189,8324.7,911.5
79,190,8854.5,985.1
79,191,25458.4,1705.6
79,192,17861.0,1279.3
79,193,7629.4,786.3
79,194,12011.9,1047.6
79,195,9935.1,960.4
79,196,13109.2,1106.1
79,197,21242.2,1549.0
79,198,10112.1,1035.7
79,199,15585.6,1426.8
79,200,22732.4,1719.4
80,176,29596.7,2200.0
80,177,6254.7,618.5
80,178,17536.8,1293.3
80,179,9522.6,825.7
80,180,11230.1,1010.0
80,181,8453.1,879.0
80,182,22809.5,1599.1
80,183,22562.0,1509.8
80,184,27693.2,1848.0
80,185,23531.2,1662.1
80,186,10347.8,884.9
80,187,31632.2,2047.3
80,188,9843.2,965.1
80,189,6690.9,663.7
80,190,8267.5,772.9
80,191,19661.0,1289.7
80,192,12063.5,863.4
80,193,6792.3,774.1
80,194,13957.4,1016.4
80,195,10867.1,861.0
80,196,7308.0,681.0
80,197,10583.2,930.1
80,198,4170.3,407.9
80,199,18218.4,1407.6
80,200,26985.3,1848.9
81,176,56426.9,3705.0
81,177,29946.5,1948.8
81,178,40341.3,2705.1
81,179,19369.4,1286.3
81,180,28733.9,1860.5
81,181,35283.3,2384.0
81,182,7149.2,667.2
81,183,4040.0,334.1
81,184,6704.6,586.9
81,185,4536.0,468.9
81,186,25978.5,1854.6
81,187,53939.3,3227.5
81,188,33573.1,2406.7
81,189,33521.1,2168.7
81,190,35097.7,2277.9
81,191,21767.5,1213.9
81,192,18529.8,1247.0
81,193,21290.2,1438.7
81,194,17472.1,1147.1
81,195,37697.3,2366.0
81,196,20903.1,1452.4
81,197,24175.1,1567.5
81,198,25239.7,1650.5
81,199,13903.5,1004.9
81,200,9631.8,787.0
82,176,35624.6,2603.3
82,177,9437.2,935.6
82,178,23564.7,1696.6
82,179,6447.7,670.5
82,180,8409.5,901.1
82,181,14481.0,1282.3
82,182,15996.5,1252.4
82,183,15748.9,1163.1
82,184,20880.1,1501.3
82,185,16718.1,1315.4
82,186,11075.6,985.7
82,187,37660.1,2450.6
82,188,15871.0,1368.4
82,189,12718.8,1067.0
82,190,14295.4,1176.2
82,191,14747.5,987.8
82,192,7150.1,561.5
82,193,6860.4,808.3
82,194,9450.3,825.9
82,195,16895.0,1264.3
82,196,2447.1,369.4
82,197,7558.9,827.5
82,198,5284.8,550.1
82,199,13711.3,1217.1
82,200,22478.1,1658.4
83,176,34660.7,2495.9
83,177,9015.7,880.1
83,178,22600.7,1589.2
83,179,6355.4,580.2
83,180,9324.5,983.6
83,181,13517.0,1174.9
83,182,17138.0,1339.0
83,183,18222.0,1270.9
83,184,23353.2,1609.1
83,185,19191.1,1423.2
83,186,10111.6,878.3
83,187,36696.2,2343.2
83,188,14907.1,1261.0
83,189,11754.8,959.6
83,190,13331.4,1068.8
83,191,15679.0,1071.7
83,192,8081.6,645.4
83,193,6816.8,712.2
83,194,9358.0,735.6
83,195,15931.0,1156.9
83,196,3362.1,451.9
83,197,8473.9,910.0
83,198,4863.2,494.6
83,199,13619.0,1126.8
83,200,22385.8,1568.1
84,176,7944.5,824.6
84,177,34778.1,2771.5
84,178,27624.5,2150.9
84,179,44840.3,3234.0
84,180,40057.2,3105.5
84,181,30253.8,2244.0
84,182,60690.3,3686.9
84,183,63397.0,3914.8
84,184,69580.9,4212.4
84,185,63114.5,3854.3
84,186,37184.4,2882.1
84,187,13202.7,1128.6
84,188,30168.3,2389.6
84,189,31408.2,2503.9
84,190,29319.8,2297.6
84,191,58045.5,3775.8
84,192,51034.7,3384.2
84,193,43333.7,3144.4
84,194,51379.1,3473.0
84,195,30996.7,2232.4
84,196,46282.9,3211.0
84,197,42416.0,3345.7
84,198,42642.1,3029.1
84,199,55640.1,3864.2
84,200,60735.2,3721.1
85,176,20739.8,1814.6
85,177,6061.4,583.0
85,178,5167.4,551.8
85,179,16485.7,1508.9
85,180,11340.5,917.0
85,181,5514.2,553.7
85,182,31743.2,2261.2
85,183,31495.6,2171.9
85,184,36626.8,2510.1
85,185,32464.8,2324.2
85,186,16408.8,1526.4
85,187,22775.3,1661.9
85,188,1865.8,231.3
85,189,4314.8,455.3
85,190,2613.4,279.6
85,191,23992.5,1688.7
85,192,21050.1,1582.6
85,193,14979.1,1419.3
85,194,23024.5,1747.9
85,195,7766.7,674.4
85,196,15160.6,1330.5
85,197,13699.3,1157.2
85,198,10939.1,1055.1
85,199,27285.5,2139.1
85,200,36052.3,2580.4
86,176,41451.1,3380.7
86,177,21248.1,1674.4
86,178,23824.9,2137.9
86,179,29885.5,2006.4
86,180,16037.8,1281.6
86,181,29768.2,2316.9
86,182,33536.3,2237.3
86,183,33288.7,2148.0
86,184,38419.9,2486.2
86,185,34257.9,2300.3
86,186,35258.4,2383.8
86,187,43486.6,3228.0
86,188,25138.9,1937.7
86,189,27364.3,2192.5
86,190,26867.4,2042.8
86,191,15529.2,1262.1
86,192,20700.5,1543.1
86,193,31806.3,2158.8
86,194,32888.1,2161.8
86,195,32020.7,2437.6
86,196,21143.2,1685.1
86,197,17391.1,1322.8
86,198,23082.2,1824.1
86,199,37149.1,2553.0
86,200,44790.2,2921.0
87,176,25156.1,2018.4
87,177,11630.3,1173.5
87,178,13096.1,1111.7
87,179,13723.1,1232.4
87,180,17758.8,1691.6
87,181,7634.6,798.8
87,182,24199.6,1955.7
87,183,27588.3,2063.4
87,184,31714.0,2353.3
87,185,26594.1,2060.6
87,186,5564.3,812.4
87,187,23860.4,1827.7
87,188,9461.2,1063.5
87,189,7381.4,836.7
87,190,7885.5,874.5
87,191,29052.8,1974.8
87,192,21455.3,1548.5
87,193,12475.0,1168.6
87,194,16568.9,1350.7
87,195,6402.7,670.9
87,196,16703.5,1375.3
87,197,17665.7,1708.3
87,198,13062.7,1193.4
87,199,20142.6,1729.9
87,200,24709.4,1966.1
88,176,24412.4,1899.8
88,177,12066.1,1244.7
88,178,12352.5,993.1
88,179,14107.9,1170.7
88,180,21803.7,1729.9
88,181,6890.9,680.2
88,182,24584.4,1894.0
88,183,27973.1,2001.7
88,184,32098.8,2291.6
88,185,26978.9,1998.9
88,186,9306.2,868.5
88,187,26447.9,1747.1
88,188,11920.3,995.9
88,189,7817.1,907.9
88,190,11071.9,903.9
88,191,30688.9,2026.2
88,192,23091.5,1599.9
88,193,12859.9,1106.9
88,194,16953.8,1289.0
88,195,5659.0,552.3
88,196,18339.7,1426.7
88,197,18101.4,1779.5
88,198,13498.5,1264.6
88,199,20527.5,1668.2
88,200,27674.2,1960.8
89,176,20582.5,1831.2
89,177,7983.5,793.7
89,178,3023.5,358.9
89,179,17317.2,1647.2
89,180,13262.7,1127.7
89,181,6402.1,634.5
89,182,33665.3,2471.9
89,183,33417.8,2382.6
89,184,38548.9,2720.8
89,185,34386.9,2534.9
89,186,16828.8,1581.9
89,187,22618.0,1678.5
89,188,3899.3,431.1
89,189,5146.4,593.6
89,190,3055.1,387.4
89,191,25914.7,1899.4
89,192,22972.3,1793.3
89,193,15810.6,1557.6
89,194,23856.0,1886.2
89,195,8186.7,729.9
89,196,17082.7,1541.2
89,197,15621.4,1367.9
89,198,12861.2,1265.8
89,199,28117.0,2277.4
89,200,35183.4,2699.7
90,176,28159.6,2317.8
90,177,12317.5,1350.5
90,178,16099.7,1411.1
90,179,9209.4,878.3
90,180,19401.7,1660.2
90,181,10638.2,1098.2
90,182,22096.6,1608.3
90,183,23712.3,1829.5
90,184,27838.0,2119.4
90,185,24520.8,1775.7
90,186,1503.7,217.5
90,187,23759.5,1754.2
90,188,11906.9,1346.9
90,189,9089.0,1123.9
90,190,10331.2,1157.9
90,191,25788.5,1728.0
90,192,18191.1,1301.7
90,193,7961.4,814.5
90,194,12692.9,1116.8
90,195,9406.2,970.3
90,196,13439.3,1128.5
90,197,21572.3,1571.4
90,198,12228.1,1088.7
90,199,16266.6,1496.0
90,200,21023.8,1524.6
91,176,22435.7,1927.7
91,177,6172.4,536.5
91,178,5364.7,463.3
91,179,20340.5,1802.3
91,180,10888.0,864.1
91,181,9864.0,910.3
91,182,31854.1,2214.7
91,183,31606.6,2125.4
91,184,36737.8,2463.6
91,185,32575.8,2277.7
91,186,20758.6,1883.0
91,187,24471.2,1775.0
91,188,5234.7,531.1
91,189,8664.6,811.9
91,190,6963.2,636.2
91,191,23540.0,1635.8
91,192,21161.1,1536.1
91,193,17821.7,1720.9
91,194,23343.1,1957.7
91,195,12116.4,1031.0
91,196,15271.6,1284.0
91,197,13810.3,1110.7
91,198,11050.1,1008.6
91,199,27604.1,2348.9
91,200,36370.9,2790.2
92,176,41986.7,2952.1
92,177,16404.8,1204.9
92,178,26799.6,1961.2
92,179,9733.7,803.4
92,180,15192.3,1116.6
92,181,20843.1,1631.1
92,182,11264.8,876.5
92,183,11017.2,787.2
92,184,16148.4,1125.4
92,185,11986.4,939.5
92,186,17463.2,1336.0
92,187,44022.2,2799.4
92,188,20031.5,1662.8
92,189,19080.9,1415.8
92,190,20657.4,1525.0
92,191,11459.8,767.8
92,192,3001.3,303.9
92,193,11654.5,955.8
92,194,12736.3,958.8
92,195,23257.0,1613.1
92,196,6462.9,699.5
92,197,10633.5,823.6
92,198,10799.4,897.6
92,199,15899.6,1206.6
92,200,22518.7,1560.2
93,176,40465.2,2817.5
93,177,12934.5,1028.5
93,178,23329.3,1784.8
93,179,11227.1,864.3
93,180,11722.0,940.2
93,181,19321.6,1496.5
93,182,13982.0,1057.2
93,183,13734.5,967.9
93,184,18865.7,1306.1
93,185,14703.7,1120.2
93,186,15941.7,1201.4
93,187,42500.7,2664.8
93,188,16561.2,1486.4
93,189,17559.4,1281.2
93,190,19135.9,1390.4
93,191,11439.5,792.1
93,192,2991.4,347.3
